FIPS,State,County,Recreational Facilities/100 People 2012,Fast Food Restaurants/1000 people 2012,Percent Obese Adults (per state) 2013,Percent Obese Adults (per county) 2010,Median Household Income 2010,Grocery Stores per 1000 people 2012
42107,PA,Schuylkill,0.0679980689,0.5167853233,30,33,40384,0.2243936272
42109,PA,Snyder,0.1512401694,0.6553740674,30,33.5,42016,0.3276870337
42111,PA,Somerset,0.0389828086,0.3768338163,30,31.3,39542,0.2598853905
42113,PA,Sullivan,0,0.464324408,30,32.2,34026,0.464324408
42115,PA,Susquehanna,0.0234213978,0.3513209668,30,32.5,43583,0.2342139779
42117,PA,Tioga,0.1409211546,0.4462503229,30,32.2,40651,0.1644080137
42119,PA,Union,0.1112297562,0.5116568784,30,29.5,44997,0.0889838049
42121,PA,Venango,0.1105542453,0.4974941038,30,32,39351,0.2395341981
42123,PA,Warren,0.024303699,0.4374665824,30,31.2,41008,0.1944295922
42125,PA,Washington,0.1197799881,0.5941087411,30,27.7,47823,0.1581095843
42127,PA,Wayne,0.0769897026,0.4041959388,30,29,43627,0.2694639592
42129,PA,Westmoreland,0.1210803671,0.6274164477,30,28.3,46468,0.1458468058
42131,PA,Wyoming,0,0.3555555556,30,32.2,46899,0.32
42133,PA,York,0.1027758618,0.6874563203,30,32.8,55960,0.1393183905
44001,RI,Bristol,0.10174182,0.6104509197,27.3,20.3,60631,0.1424385479
44003,RI,Kent,0.1819913493,0.8735584769,27.3,27.7,54665,0.1395267012
44005,RI,Newport,0.1218977034,0.9264225462,27.3,22,67431,0.1950363255
44007,RI,Providence,0.1273230488,0.722558302,27.3,27.3,45572,0.216449183
44009,RI,Washington,0.2064376796,0.8098708971,27.3,22.6,67195,0.2381973227
45001,SC,Abbeville,0,0.4382295526,31.7,34.8,34658,0.1991952512
45003,SC,Aiken,0.0552784807,0.6756258752,31.7,31.9,43196,0.1842616023
45005,SC,Allendale,0,0.3003604325,31.7,36.7,24615,0.1001201442
45007,SC,Anderson,0.0633730295,0.7921628687,31.7,30.8,38851,0.1742758311
45009,SC,Bamberg,0,0.5075176045,31.7,42.2,29101,0.3171985028
45011,SC,Barnwell,0.0450207095,0.6753106429,31.7,36.9,30898,0.2701242572
45013,SC,Beaufort,0.154716779,0.6664722789,31.7,21.6,55266,0.1963712965
45015,SC,Berkeley,0.0368846196,0.5848846829,31.7,38.8,49284,0.1317307844
45017,SC,Calhoun,0,0.4024144869,31.7,38.4,37507,0.0670690812
45019,SC,Charleston,0.1150174443,0.9310935968,31.7,27.7,46187,0.2574199944
45021,SC,Cherokee,0.0718623118,0.6108296504,31.7,31.4,35223,0.1976213575
45023,SC,Chester,0.030725742,0.4301603884,31.7,33.5,34908,0.2458059362
45025,SC,Chesterfield,0.0433811249,0.4338112487,31.7,36,32483,0.2385961868
45027,SC,Clarendon,0.0291061501,0.6112291527,31.7,37.5,30913,0.1746369008
45029,SC,Colleton,0.0524205174,0.6552564674,31.7,36.7,32446,0.262102587
45031,SC,Darlington,0.0880552987,0.4696282599,31.7,35.7,33772,0.2201382468
45033,SC,Dillon,0,0.7950136742,31.7,39.8,28665,0.2862049227
45035,SC,Dorchester,0.0491241859,0.5403660454,31.7,29,51132,0.1193015944
45037,SC,Edgefield,0,0.1518199415,31.7,35.7,41501,0.1518199415
45039,SC,Fairfield,0,0.3852245003,31.7,39.7,32261,0.0856054445
45041,SC,Florence,0.0579928669,0.746658161,31.7,36.1,38914,0.2682170093
45043,SC,Georgetown,0.0498429946,0.6479589294,31.7,35.1,38340,0.2492149728
45045,SC,Greenville,0.1368676554,0.8875012029,31.7,29.8,45666,0.1881930262
45047,SC,Greenwood,0.0716784219,0.8027983256,31.7,33.6,35619,0.2006995814
45049,SC,Hampton,0,0.6754800733,31.7,42.4,33367,0.3377400367
45051,SC,Horry,0.0956480153,1.0556706874,31.7,27.8,40697,0.1948385497
45053,SC,Jasper,0,0.7354933612,31.7,41.5,35533,0.1935508845
45055,SC,Kershaw,0.0481208796,0.6255714354,31.7,31.1,42174,0.0962417593
45057,SC,Lancaster,0.0632199168,0.4804713677,31.7,31.9,38312,0.2908116173
45059,SC,Laurens,0.0453014814,0.4983162949,31.7,35.8,36345,0.1661054316
45061,SC,Lee,0,0.4824702477,31.7,39.6,29756,0.1608234159
45063,SC,Lexington,0.0998498554,0.7729118437,31.7,30.7,51523,0.1479257117
45065,SC,McCormick,0,0.3017198029,31.7,34.5,34963,0.1005732676
45067,SC,Marion,0.0308099948,0.6161998952,31.7,38.8,27917,0.4313399267
45069,SC,Marlboro,0.0355302896,0.4263634749,31.7,40.8,28630,0.248712027
45071,SC,Newberry,0.0266127315,0.5322546306,31.7,35.1,39054,0.1330636577
45073,SC,Oconee,0.0669998794,0.6431988422,31.7,31.3,42671,0.2143996141
45075,SC,Orangeburg,0.0546591456,0.7433643797,31.7,40.3,32699,0.2077047532
45077,SC,Pickens,0.1086320715,0.7269992479,31.7,28.5,40110,0.1002757583
45079,SC,Richland,0.0761749994,0.7972983267,31.7,31.1,45944,0.1294974989
45081,SC,Saluda,0,0.3016136329,31.7,32,39570,0.1508068165
45083,SC,Spartanburg,0.1073611664,0.7446016381,31.7,28.5,41888,0.1489203276
45085,SC,Sumter,0.037019213,0.5737978011,31.7,35.8,36554,0.1943508681
45087,SC,Union,0,0.3893529662,31.7,35.9,34125,0.176978621
45089,SC,Williamsburg,0,0.3271861987,31.7,42.6,28083,0.237953599
45091,SC,York,0.1022865301,0.6648624459,31.7,28.5,51403,0.174739489
46003,SD,Aurora,0,0.7293946025,29.9,31.6,43934,1.0940919037
46005,SD,Beadle,0.1689855236,0.6759420943,29.9,30.2,39504,0.2816425393
46007,SD,Bennett,0,0.5820721769,29.9,37.7,31183,0.2910360885
46009,SD,Bon Homme,0,0.1422677479,29.9,32.1,41580,0.4268032437
46011,SD,Brookings,0.1532379172,0.5823040853,29.9,27.8,48290,0.1225903338
46013,SD,Brown,0.1339369425,0.9643459859,29.9,31.1,47803,0.160724331
46015,SD,Brule,0.1889287739,0.9446438693,29.9,36.1,42604,0.3778575477
46017,SD,Buffalo,0,0,29.9,41.8,20577,0
46019,SD,Butte,0.0977708252,0.5866249511,29.9,30.3,38767,0.2933124756
46021,SD,Campbell,0,0.7163323782,29.9,31.7,38767,0
46023,SD,Charles Mix,0.1085069444,0.7595486111,29.9,33.1,35122,0.4340277778
46025,SD,Clark,0,0,29.9,32.7,42413,0.2789400279
46027,SD,Clay,0.0707664001,0.5661312009,29.9,29.8,40492,0.1415328002
46029,SD,Codington,0.1448960371,0.6882561762,29.9,29.7,44999,0.1086720278
46031,SD,Corson,0,0,29.9,41.5,27233,0.245278391
46033,SD,Custer,0.1199184555,0.4796738218,29.9,24.9,46565,0.3597553664
46035,SD,Davison,0.1011684961,0.758763721,29.9,32.6,40972,0.1011684961
46037,SD,Day,0,0.5344735436,29.9,33.4,37186,0.1781578479
46039,SD,Deuel,0,0.2283105023,29.9,35.1,45772,0.4566210046
46041,SD,Dewey,0,0,29.9,42.3,31374,0.3611412062
46043,SD,Douglas,0,0,29.9,29.3,42472,0.6734006734
46045,SD,Edmunds,0,0.4967709886,29.9,35.6,48588,0.7451564829
46047,SD,Fall River,0.2869028834,0.7172572084,29.9,32.6,36993,0
46049,SD,Faulk,0,0.4206983593,29.9,29.5,42633,0.4206983593
46051,SD,Grant,0.137760022,1.1020801763,29.9,34.4,45436,0.5510400882
46053,SD,Gregory,0,0,29.9,29.2,31962,0.468933177
46055,SD,Haakon,0,0.5157297576,29.9,30.1,38900,0.5157297576
46057,SD,Hamlin,0,0,29.9,30.5,49091,0.3379520108
46059,SD,Hand,0.2951593861,0.8854781582,29.9,30.6,43683,0.2951593861
46061,SD,Hanson,0,0,29.9,29.6,53987,0.2961208173
46063,SD,Harding,0,0,29.9,31.2,37407,0.7598784195
46065,SD,Hughes,0.1719197708,0.5730659026,29.9,30.8,54989,0.2865329513
46067,SD,Hutchinson,0,0.2782802282,29.9,29.4,41592,0.6957005705
46069,SD,Hyde,0,0,29.9,33.4,38926,0.6958942241
46071,SD,Jackson,0,0.3133813851,29.9,34.8,30499,0.9401441554
46073,SD,Jerauld,0,0,29.9,30.2,37924,0.4885197851
46075,SD,Jones,0,1.9743336624,29.9,30.6,38019,0.9871668312
46077,SD,Kingsbury,0,0.1915708812,29.9,29.9,47775,0.7662835249
46079,SD,Lake,0,0.4247727466,29.9,30.5,46388,0.0849545493
46081,SD,Lawrence,0.1639545846,0.860761569,29.9,24.4,45424,0.2459318769
46083,SD,Lincoln,0.1449395395,0.3105847275,29.9,27.7,74100,0.124233891
46085,SD,Lyman,0,0.2639218791,29.9,35.5,39774,1.0556875165
46087,SD,McCook,0,0.3565062389,29.9,29,44915,0.7130124777
46089,SD,McPherson,0,0,29.9,28.3,35675,0.8200082001
46091,SD,Marshall,0,0.4281738386,29.9,28.9,40437,0.8563476772
46093,SD,Meade,0.1151543068,0.3070781514,29.9,28.1,48120,0.1535390757
46095,SD,Mellette,0,0.9519276535,29.9,37.6,30003,0.9519276535
46097,SD,Miner,0,1.2897678418,29.9,31.3,45947,0.8598452279
46099,SD,Minnehaha,0.177105412,0.8055439707,29.9,29.1,49954,0.1314007895
46101,SD,Moody,0,0.4654049023,29.9,34.7,47162,0.1551349674
46103,SD,Pennington,0.143751138,0.805006373,29.9,27.1,45999,0.2012515932
46105,SD,Perkins,0,0.3292723082,29.9,30.8,31033,0.3292723082
46107,SD,Potter,0.4239084358,0.4239084358,29.9,28.4,44502,1.2717253073
46109,SD,Roberts,0,0.582354654,29.9,36.7,39057,0.388236436
46111,SD,Sanborn,0,0.430292599,29.9,34.5,43361,0.430292599
46113,SD,Shannon,0,0.1422576286,29.9,41.6,27307,0.1422576286
46115,SD,Spink,0.1512630464,0.3025260929,29.9,34.4,44272,0.1512630464
46117,SD,Stanley,0,0.336813742,29.9,32.3,50944,0.336813742
46119,SD,Sully,0,0,29.9,34.2,48026,0.7007708479
46121,SD,Todd,0,0.1005833836,29.9,42.1,26393,0.2011667673
46123,SD,Tripp,0.1823154057,0.7292616226,29.9,34.3,36390,0.546946217
46125,SD,Turner,0,0.2407318247,29.9,32.2,47912,0.4814636495
46127,SD,Union,0.0673174015,0.4039044093,29.9,30.1,65142,0.2019522046
46129,SD,Walworth,0.1831837333,1.4654698663,29.9,32.6,37506,0.5495511999
46135,SD,Yankton,0.1769676592,0.7078706366,29.9,29.2,45297,0.0442419148
46137,SD,Ziebach,0.348553503,0.348553503,29.9,44.7,25669,0
47001,TN,Anderson,0.0795587143,0.8486262862,33.7,30.9,45917,0.1856370001
47003,TN,Bedford,0.043885634,0.5046847914,33.7,36,39057,0.1535997191
47005,TN,Benton,0.0611209584,0.6723305421,33.7,34,32346,0.2444838335
47007,TN,Bledsoe,0,0,33.7,31.8,33366,0.1563477173
47009,TN,Blount,0.0724771898,0.531499392,33.7,31.9,41736,0.1207953164
47011,TN,Bradley,0.0692151008,0.7020388791,33.7,29.9,38558,0.1680938161
47013,TN,Campbell,0.0742206828,0.6185056903,33.7,33.4,31699,0.2721425037
47015,TN,Cannon,0,0.2896242126,33.7,32.3,36246,0.0724060531
47017,TN,Carroll,0.0704473406,0.457907714,33.7,35.3,34566,0.2465656921
47019,TN,Carter,0,0.5927992328,33.7,30,31145,0.1743527155
47021,TN,Cheatham,0.0254640829,0.4583534924,33.7,29.7,51106,0.1782485804
47023,TN,Chester,0.0582377264,0.6406149904,33.7,35.9,39492,0.291188632
47025,TN,Claiborne,0.0630199143,0.3781194858,33.7,31.7,29227,0.1575497857
47027,TN,Clay,0,0.3826530612,33.7,31,28014,0.5102040816
47029,TN,Cocke,0.0281127885,0.4779174046,33.7,33.4,28832,0.1405639425
47031,TN,Coffee,0.0563676675,0.6388335651,33.7,34.5,39321,0.2066814475
47033,TN,Crockett,0,0.4103125214,33.7,34.6,37945,0.4103125214
47035,TN,Cumberland,0.0526048151,0.5260481509,33.7,28.6,36214,0.1578144453
47037,TN,Davidson,0.1033480129,0.9378446541,33.7,30.3,43825,0.2051535181
47039,TN,Decatur,0.0856677803,0.3426711214,33.7,33.3,35134,0.3426711214
47041,TN,DeKalb,0,0.3703507751,33.7,31.9,35726,0.2645362679
47043,TN,Dickson,0.07939501,0.6947063377,33.7,32,43353,0.1984875251
47045,TN,Dyer,0.1045614952,0.54894785,33.7,33.6,36735,0.2091229905
47047,TN,Fayette,0.0517343956,0.3621407693,33.7,36.9,53935,0.1034687912
47049,TN,Fentress,0,0.4459308807,33.7,34.9,29088,0.2229654404
47051,TN,Franklin,0.0735799078,0.4905327185,33.7,31.5,40247,0.2207397233
47053,TN,Gibson,0.1007536372,0.5843710958,33.7,37.1,35711,0.3022609116
47055,TN,Giles,0.0687947166,0.6535498074,33.7,36.1,35466,0.2063841497
47057,TN,Grainger,0,0.1321236678,33.7,30,33291,0.1761648903
47059,TN,Greene,0.0145308708,0.7120126709,33.7,35.4,34649,0.17437045
47061,TN,Grundy,0.0732600733,0.293040293,33.7,30.6,27494,0.3663003663
47063,TN,Hamblen,0.0478118127,0.8765498996,33.7,31.2,38711,0.1912472508
47065,TN,Hamilton,0.1273350794,0.9000274928,33.7,30.6,44132,0.1794267027
47067,TN,Hancock,0,0.1488095238,33.7,30.3,24891,0.1488095238
47069,TN,Hardeman,0.0753778314,0.2638224098,33.7,36.9,31747,0.2638224098
47071,TN,Hardin,0.1156069364,0.5394990366,33.7,32.8,31883,0.3468208092
47073,TN,Hawkins,0.0353438069,0.5124851998,33.7,34.5,37164,0.1413752275
47075,TN,Haywood,0.0548245614,0.6030701754,33.7,38.7,34310,0.2192982456
47077,TN,Henderson,0.1070549192,0.642329515,33.7,36.4,36347,0.1427398922
47079,TN,Henry,0.0618410068,0.6802510745,33.7,35.2,36247,0.1546025169
47081,TN,Hickman,0,0.2068680182,33.7,33.7,35948,0.1241208109
47083,TN,Houston,0,0.7131819803,33.7,32.4,35739,0.2377273268
47085,TN,Humphreys,0,0.7660738714,33.7,31.6,38300,0.1641586867
47087,TN,Jackson,0,0.2622148414,33.7,30.7,31093,0.2622148414
47089,TN,Jefferson,0,0.4981701826,33.7,28.4,37279,0.0766415666
47091,TN,Johnson,0.0552638851,0.4421110804,33.7,31.2,29219,0.2210555402
47093,TN,Knox,0.0929050035,0.8791985697,33.7,29.5,44074,0.1744801285
47095,TN,Lake,0,0.2600780234,33.7,32.9,27142,0.3901170351
47097,TN,Lauderdale,0,0.3607763908,33.7,37,32741,0.2525434736
47099,TN,Lawrence,0.0475217412,0.5702608944,33.7,31.2,34637,0.1900869648
47101,TN,Lewis,0,0.6724949563,33.7,32.4,33495,0.2521856086
47103,TN,Lincoln,0.0895442199,0.6268095394,33.7,31.7,41022,0.2089365131
47105,TN,Loudon,0.1004157211,0.6828269034,33.7,29.5,47206,0.2008314422
47107,TN,McMinn,0,0.744047619,33.7,33.5,38183,0.0953907204
47109,TN,McNairy,0.038197097,0.5347593583,33.7,35.4,33139,0.2291825821
47111,TN,Macon,0,0.4444839541,33.7,33.6,33036,0.2666903725
47113,TN,Madison,0.1013623094,0.8007622446,33.7,36.1,40670,0.1520434642
47115,TN,Marion,0,0.6362447421,33.7,29.9,37672,0.1767346506
47117,TN,Marshall,0.0323802739,0.7447463006,33.7,29.9,40052,0.1942816436
47119,TN,Maury,0.0853762654,0.8781558727,33.7,35.3,45445,0.1951457495
47121,TN,Meigs,0,0.4274234912,33.7,32.7,36584,0.2564540947
47123,TN,Monroe,0.0664702103,0.6425453659,33.7,35.4,35833,0.1994106308
47125,TN,Montgomery,0.0487889498,0.6884662923,33.7,32.1,47258,0.1084198885
47127,TN,Moore,0,0.6310143556,33.7,32.4,45066,0
47129,TN,Morgan,0,0.1823902239,33.7,31.5,35322,0.2735853358
47131,TN,Obion,0.1276324186,0.6700701978,33.7,32.1,38530,0.095724314
47133,TN,Overton,0.1351960342,0.4055881027,33.7,31.4,33230,0.3154574132
47135,TN,Perry,0,0.3816793893,33.7,29.3,31486,0.5089058524
47137,TN,Pickett,0,1.1764705882,33.7,31.3,30016,0.3921568627
47139,TN,Polk,0,0.3595828839,33.7,31.5,35083,0.1797914419
48051,TX,Burleson,0.1156671101,0.6361691053,30.9,31.9,41273,0.1735006651
48053,TX,Burnet,0.0920640766,0.6674645553,30.9,27.7,49195,0.0690480574
48055,TX,Caldwell,0,0.5679764548,30.9,32,41749,0.0774513347
48057,TX,Calhoun,0,0.6016011847,30.9,28.4,42745,0.1851080568
48059,TX,Callahan,0.0739809129,0.5918473034,30.9,29.6,40614,0.1479618258
48061,TX,Cameron,0.0409089487,0.5486611945,30.9,27,31624,0.0986627587
48063,TX,Camp,0,0.3213109487,30.9,31.7,37704,0.1606554743
48065,TX,Carson,0,0.6496670456,30.9,30,51311,0.1624167614
48067,TX,Cass,0,0.5635483657,30.9,29.4,34556,0.1325996155
48069,TX,Castro,0,0.61244488,30.9,29.6,35973,0.244977952
48071,TX,Chambers,0.0276273621,0.6078019671,30.9,30.2,69491,0.1381368107
48073,TX,Cherokee,0.0195289614,0.5077529977,30.9,33.6,34910,0.1171737687
48075,TX,Childress,0.1422677479,0.8536064874,30.9,29.2,35171,0.1422677479
48077,TX,Clay,0,0.2847650688,30.9,29.3,47434,0.0949216896
48079,TX,Cochran,0,0,30.9,30.3,35496,0.3282994091
48081,TX,Coke,0,0,30.9,30.2,35754,0.9285051068
48083,TX,Coleman,0,0.6916426513,30.9,27.3,30637,0.3458213256
48085,TX,Collin,0.0994438334,0.7787770086,30.9,24.5,77862,0.1114250182
48087,TX,Collingsworth,0.3293807642,0.9881422925,30.9,30.1,32949,0.3293807642
48089,TX,Colorado,0.144955547,0.7247777348,30.9,28.8,41395,0.2415925783
48091,TX,Comal,0.1398797035,0.7868233319,30.9,29.1,61573,0.0786823332
48093,TX,Comanche,0.0726480203,0.5085361424,30.9,28.8,34878,0.0726480203
48095,TX,Concho,0,0.4987531172,30.9,31.4,33711,0.2493765586
48097,TX,Cooke,0.1033912324,0.4135649297,30.9,31.6,45428,0.1292390405
48099,TX,Coryell,0.0517926739,0.3884450544,30.9,29.5,45431,0.0517926739
48101,TX,Cottle,0,1.3458950202,30.9,29,31892,0.6729475101
48103,TX,Crane,0,0.657606313,30.9,29.6,50356,0.2192021043
48105,TX,Crockett,0,1.3358268768,30.9,30.5,42329,0.5343307507
48107,TX,Crosby,0,0.3264773098,30.9,28,33332,0.4897159647
48109,TX,Culberson,0,0.8733624454,30.9,29,30666,0.4366812227
48111,TX,Dallam,0,0.7146941109,30.9,28.4,37454,0
48113,TX,Dallas,0.0668339417,0.8183082618,30.9,30.3,46909,0.1593418976
48115,TX,Dawson,0,0.9530791789,30.9,29.9,33938,0.146627566
48117,TX,Deaf Smith,0.0516528926,0.5681818182,30.9,31.7,36638,0.1033057851
48119,TX,Delta,0,0.3753049353,30.9,29.9,36193,0
48121,TX,Denton,0.0777600579,0.6545983057,30.9,29.5,68671,0.0820015156
48123,TX,DeWitt,0,0.684094796,30.9,28.1,36611,0.097727828
48125,TX,Dickens,0,0.8609556608,30.9,29.4,32669,0.4304778304
48127,TX,Dimmit,0,0.7647452442,30.9,30.6,29685,0.3823726221
48129,TX,Donley,0,0.8337965536,30.9,31.3,34967,0.2779321845
48131,TX,Duval,0,0.3413843134,30.9,30.1,30365,0.256038235
48133,TX,Eastland,0,0.977145649,30.9,32.4,32913,0.2171434776
48135,TX,Ector,0.0692880651,0.7413822969,30.9,32,42339,0.1108609042
48137,TX,Edwards,0,0.5081300813,30.9,28.8,32643,0.5081300813
48139,TX,Ellis,0.0714429528,0.5715436224,30.9,29.1,57929,0.1039170223
48141,TX,El Paso,0.0592218014,0.6768205869,30.9,23.4,36064,0.138989942
48143,TX,Erath,0.0762951095,0.940973017,30.9,28.1,38068,0.1017268126
48145,TX,Falls,0,0.3407155026,30.9,31,30576,0.1703577513
48147,TX,Fannin,0.0295586888,0.4729390204,30.9,32.1,40891,0.1477934439
48149,TX,Fayette,0.0404940271,0.8503745698,30.9,27.8,45123,0.2429641628
48151,TX,Fisher,0,0.5202913632,30.9,30.7,35794,0.5202913632
48153,TX,Floyd,0,0.785299199,30.9,28.9,33345,0.3141196796
48155,TX,Foard,0,1.5302218822,30.9,28.4,31479,0
48157,TX,Fort Bend,0.0749251147,0.6073716748,30.9,25.2,76758,0.1307204129
48159,TX,Franklin,0,0.3759398496,30.9,28.3,40579,0.1879699248
48161,TX,Freestone,0.0512426339,0.6149116065,30.9,31.5,42266,0.1024852677
48163,TX,Frio,0,0.790871088,30.9,29.7,30820,0.169472376
48165,TX,Gaines,0,0.6517134633,30.9,31.8,39111,0.1629283658
48167,TX,Galveston,0.0865270697,0.7088563784,30.9,29.3,57124,0.153086354
48169,TX,Garza,0,1.0917030568,30.9,32.9,38400,0.1559575795
48171,TX,Gillespie,0.1590267563,0.5963503359,30.9,29.5,47216,0.1590267563
48173,TX,Glasscock,0,0,30.9,29.8,54354,0
48175,TX,Goliad,0.1360359135,0.5441436539,30.9,30.4,42646,0.1360359135
48177,TX,Gonzales,0.0997755051,0.7982040409,30.9,32.2,34166,0.1995510102
48179,TX,Gray,0.0870397772,0.5657585517,30.9,30.4,42701,0.1305596658
48181,TX,Grayson,0.0984130889,0.7052938041,30.9,27,44356,0.1394185427
48183,TX,Gregg,0.0815274992,0.8968024915,30.9,32.4,41623,0.1141384989
48185,TX,Grimes,0,0.3733711683,30.9,34.6,39959,0.1493484673
48187,TX,Guadalupe,0.0286039144,0.4433606739,30.9,29.9,58799,0.0643588075
48189,TX,Hale,0.1374192662,0.5496770647,30.9,28.2,35640,0.1374192662
48191,TX,Hall,0,0.9110233829,30.9,28.7,29302,0.303674461
48193,TX,Hamilton,0,0.9630432166,30.9,29.1,38179,0.3611412062
48195,TX,Hansford,0,0.5433798225,30.9,28.4,43338,0.1811266075
48197,TX,Hardeman,0,0.734933856,30.9,30.3,33640,0.489955904
48199,TX,Hardin,0.0543576735,0.7610074289,30.9,31.6,49556,0.0905961225
48201,TX,Harris,0.0667654042,0.7066788913,30.9,28.5,50437,0.1800785199
48203,TX,Harrison,0.0444773907,0.5485544848,30.9,33.2,44506,0.1482579689
48205,TX,Hartley,0.1627604167,0,30.9,31.5,57589,0.1627604167
48207,TX,Haskell,0,0.6778512117,30.9,28.4,30845,0.3389256058
48209,TX,Hays,0.1005976685,0.7456062489,30.9,30.3,57051,0.065092609
48211,TX,Hemphill,0.2450980392,0.9803921569,30.9,30.3,55391,0.4901960784
48213,TX,Henderson,0.1011454725,0.644802387,30.9,27.6,37137,0.1390750247
48215,TX,Hidalgo,0.0409149069,0.4674218153,30.9,31.1,33070,0.0818298138
48217,TX,Hill,0.0569557169,0.5980350278,30.9,33.5,38583,0.1139114339
48219,TX,Hockley,0.0433425798,0.6067961165,30.9,29.1,40334,0.0866851595
48221,TX,Hood,0.0384290216,0.8070094535,30.9,28.6,52633,0.1152870648
48223,TX,Hopkins,0.0845809016,0.3665172404,30.9,32.5,40446,0.0563872678
48225,TX,Houston,0.0431760287,0.518112344,30.9,29.8,33198,0.129528086
48227,TX,Howard,0.0282422052,0.5930863082,30.9,32.3,39022,0.0564844103
48229,TX,Hudspeth,0,0,30.9,28.7,26993,0.5993407252
48231,TX,Hunt,0.0918706003,0.5282559515,30.9,32.4,41841,0.1033544253
48233,TX,Hutchinson,0.0912325518,0.7754766901,30.9,32.7,46035,0.1824651035
48235,TX,Irion,0.6357279085,0,30.9,29.1,52857,1.2714558169
48237,TX,Jack,0,0.7792496939,30.9,28.5,41510,0.2226427697
48239,TX,Jackson,0.0701508243,0.6313574184,30.9,31.7,42097,0.2104524728
48241,TX,Jasper,0.0278373187,0.6124210116,30.9,30.3,37495,0.1113492748
48243,TX,Jeff Davis,0,0.4334633723,30.9,26.1,46122,0.4334633723
48245,TX,Jefferson,0.0595680128,0.7187873541,30.9,35.5,39756,0.1667904358
48247,TX,Jim Hogg,0,0.7620499143,30.9,29.5,34077,0.7620499143
48249,TX,Jim Wells,0.0478996024,0.7184940365,30.9,30.2,36404,0.2394980122
48251,TX,Johnson,0.0456201406,0.7429565761,30.9,32.6,52360,0.0847231183
48253,TX,Jones,0.0500675912,0.4506083212,30.9,31.1,35193,0.1502027737
48255,TX,Karnes,0.0656469507,0.3938817042,30.9,28.5,34970,0.1969408521
48257,TX,Kaufman,0.0843067642,0.5995147677,30.9,37.2,56899,0.1030416007
48259,TX,Kendall,0.1112470798,0.8343530982,30.9,24.2,68301,0.0834353098
48261,TX,Kenedy,0,0,30.9,29.5,33502,0
48263,TX,Kent,0,1.1918951132,30.9,29.2,37318,1.1918951132
48265,TX,Kerr,0.1004298397,0.8034387177,30.9,27.8,42064,0.1406017756
48267,TX,Kimble,0.2192982456,0.6578947368,30.9,27.7,36126,0.2192982456
48269,TX,King,0,0,30.9,28.3,48003,0
48271,TX,Kinney,0,0.277546489,30.9,29.4,35725,0.277546489
48273,TX,Kleberg,0.06245121,0.8430913349,30.9,30.1,37418,0.093676815
48275,TX,Knox,0,0.2639218791,30.9,27.8,31054,0.5278437582
48277,TX,Lamar,0.0803035474,0.7227319267,30.9,27.6,38852,0.1204553211
48279,TX,Lamb,0.0713877784,0.4997144489,30.9,29.8,34251,0.4283266705
48281,TX,Lampasas,0.0497339235,0.4973392351,30.9,29,47772,0.099467847
48283,TX,La Salle,0,0.9846673231,30.9,28.9,28834,0.4220002813
48285,TX,Lavaca,0.0513663448,0.4622971029,30.9,29.2,39468,0.2054653791
48287,TX,Lee,0.0602373351,0.7228480212,30.9,32.9,45661,0.3011866755
48289,TX,Leon,0,0.8331845504,30.9,29.4,40847,0.2975659108
48291,TX,Liberty,0.0130597746,0.5485105327,30.9,31.9,46770,0.1567172951
48293,TX,Limestone,0.0847996608,0.5087979648,30.9,29.7,37438,0.211999152
48295,TX,Lipscomb,0,0.2873563218,30.9,29.6,46347,0.5747126437
48297,TX,Live Oak,0,0.6001371742,30.9,29.5,39091,0.1714677641
48299,TX,Llano,0.0523971706,0.7859575583,30.9,25.2,40102,0.1571915117
48301,TX,Loving,0,0,30.9,29.9,50188,0
48303,TX,Lubbock,0.0699888018,0.9798432251,30.9,28.2,41757,0.0734882419
48305,TX,Lynn,0,0.5187618883,30.9,30.3,36145,0.1729206294
48307,TX,McCulloch,0,1.323228678,30.9,29.4,32469,0.2405870324
48309,TX,McLennan,0.0754062512,0.829468763,30.9,30.4,39620,0.1131093768
48311,TX,McMullen,0,0,30.9,29.6,44541,0
48313,TX,Madison,0,1.1698471887,30.9,31.3,35189,0.1462308986
48315,TX,Marion,0,0.5811700891,30.9,31.7,32173,0.193723363
48317,TX,Martin,0,0.5979669125,30.9,29.7,44863,0.1993223042
48319,TX,Mason,0,1.2490632026,30.9,27.4,38802,0.2498126405
48321,TX,Matagorda,0.027362027,0.6293266205,30.9,30.2,39874,0.0820860809
48323,TX,Maverick,0.036123905,0.5418585749,30.9,30.3,27710,0.1625575725
48325,TX,Medina,0.0427670266,0.5132043195,30.9,28.2,47099,0.1069175666
48327,TX,Menard,0,0,30.9,29.1,30277,0.4464285714
48329,TX,Midland,0.0818302704,0.7637491902,30.9,28.1,53482,0.0886494596
48331,TX,Milam,0,0.7451256365,30.9,31.2,36799,0.1655834748
48333,TX,Mills,0.2071251036,1.0356255178,30.9,30.4,36108,0.2071251036
48335,TX,Mitchell,0.1071122536,0.6426735219,30.9,29.2,34877,0.2142245073
48337,TX,Montague,0.102223358,0.6133401482,30.9,28.3,42415,0.2044467161
48339,TX,Montgomery,0.0742196117,0.6102501407,30.9,28.9,65483,0.1051444499
48341,TX,Moore,0,0.6274369202,30.9,31.5,44680,0.2240846144
48343,TX,Morris,0,0.8602486901,30.9,31.9,34451,0.2346132791
